sku,instanceType,family,regionCode,location,operatingSystem,tenancy,vcpu,memory_gb,price_usd_hour,unit,price_per_vcpu,price_per_gb
22PCVUMSTSHECWJD,m5d.12xlarge,m5d,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,2.712,Hrs,0.0565,0.014125
25T5FUC5Y3JNGAFA,m7a.8xlarge,m7a,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.85472,Hrs,0.05796,0.01449
2723Y6XSS36CHBAA,c8gn.24xlarge,c8gn,us-east-1,US East (N. Virginia),Linux,Shared,96.0,192.0,5.688,Hrs,0.05925,0.029625
273THAVM6ZRP8FQ2,r7a.32xlarge,r7a,us-east-1,US East (N. Virginia),Linux,Shared,128.0,1024.0,9.7376,Hrs,0.076075,0.009509375
286TSEU9NR8JBJBG,r7a.8xlarge,r7a,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,2.4344,Hrs,0.076075,0.009509375
28VB7F25R8GP7JBH,c7a.large,c7a,us-east-1,US East (N. Virginia),Linux,Shared,2.0,4.0,0.10264,Hrs,0.05132,0.02566
2AYU3ARCNA2MQQ84,m5a.12xlarge,m5a,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,2.064,Hrs,0.043,0.01075
2C8CC8Z9ANDGKUSH,m6in.xlarge,m6in,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.27846,Hrs,0.069615,0.01740375
2CE9ZTR3NM2H9F6U,c8gn.16xlarge,c8gn,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,3.792,Hrs,0.05925,0.029625
2E2T36HY57HC8CW8,r6idn.24xlarge,r6idn,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,9.37872,Hrs,0.0976949999999999,0.0122118749999999
2EMSH2AUHYHGRE9T,r7g.metal,r7g,us-east-1,US East (N. Virginia),Linux,Shared,64.0,512.0,3.4272,Hrs,0.05355,0.00669375
2FS9JGFZ3QYEJ2WE,r5n.metal,r5n,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,7.152,Hrs,0.0745,0.0093125
2G9XM8CFU6557EFK,r7a.16xlarge,r7a,us-east-1,US East (N. Virginia),Linux,Shared,64.0,512.0,4.8688,Hrs,0.076075,0.009509375
2GCTBU78G22TGEXZ,m1.small,m1,us-east-1,US East (N. Virginia),Linux,Shared,1.0,1.7,0.044,Hrs,0.044,0.0258823529411764
2HC4SEQ26EXUUNAY,c6in.xlarge,c6in,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.2268,Hrs,0.0567,0.02835
2JHUA6KZCU3782KE,t4g.large,t4g,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.0672,Hrs,0.0336,0.0084
2KDPHNSBHFB3KFYK,r5a.xlarge,r5a,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.226,Hrs,0.0565,0.0070625
2KVUENQHF9XK5ER9,x8g.48xlarge,x8g,us-east-1,US East (N. Virginia),Linux,Shared,192.0,3072.0,18.7584,Hrs,0.0977,0.00610625
2N4FCB37PW649DB6,r5.2xlarge,r5,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.504,Hrs,0.063,0.007875
2N795BVSNPUEFVNV,r6id.24xlarge,r6id,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,7.2576,Hrs,0.0756,0.00945
2N8UDTTEM4XQVNC6,r5b.large,r5b,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.149,Hrs,0.0745,0.0093125
2P4NCUGCX9877R84,m6idn.12xlarge,m6idn,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,3.81888,Hrs,0.07956,0.01989
2S47E3PRB8XVH9QV,t2.2xlarge,t2,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.3712,Hrs,0.0464,0.0116
2SQK4ZKBHUNFWMAJ,c7i-flex.4xlarge,c7i-flex,us-east-1,US East (N. Virginia),Linux,Shared,16.0,32.0,0.6783,Hrs,0.04239375,0.021196875
2SUEVCQGYFFFN32Z,c6a.32xlarge,c6a,us-east-1,US East (N. Virginia),Linux,Shared,128.0,256.0,4.896,Hrs,0.03825,0.019125
2UVH39HPDNC399X4,m6i.xlarge,m6i,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.192,Hrs,0.048,0.012
2UXJNBHKRNTME34Y,m6i.2xlarge,m6i,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.384,Hrs,0.048,0.012
2WTRE6AKRT5JBJB7,m7a.16xlarge,m7a,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,3.70944,Hrs,0.05796,0.01449
2XXGZ78HH79MXB7A,c8gd.8xlarge,c8gd,us-east-1,US East (N. Virginia),Linux,Shared,32.0,64.0,1.56768,Hrs,0.04899,0.024495
2YX72M7B2AWWYHMZ,m6idn.large,m6idn,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.15912,Hrs,0.07956,0.01989
33UT25CACPS2C77V,m6in.12xlarge,m6in,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,3.34152,Hrs,0.069615,0.01740375
35AEEWH98DECPC35,c5.xlarge,c5,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.17,Hrs,0.0425,0.02125
37DD9F3G2Q3TQYYE,c8g.2xlarge,c8g,us-east-1,US East (N. Virginia),Linux,Shared,8.0,16.0,0.31904,Hrs,0.03988,0.01994
37EDQWA89R7GYPBK,r8g.24xlarge,r8g,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,5.65536,Hrs,0.05891,0.00736375
38RWWF4EE9U48B26,m5ad.12xlarge,m5ad,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,2.472,Hrs,0.0515,0.012875
39748UVFEUKY3MVQ,c4.2xlarge,c4,us-east-1,US East (N. Virginia),Linux,Shared,8.0,15.0,0.398,Hrs,0.04975,0.0265333333333333
3CGDUKXJR79KDT45,c7gd.4xlarge,c7gd,us-east-1,US East (N. Virginia),Linux,Shared,16.0,32.0,0.7258,Hrs,0.0453625,0.02268125
3D4V8UAYEMB38GU2,p5.48xlarge,p5,us-east-1,US East (N. Virginia),Linux,Shared,192.0,2048.0,55.04,Hrs,0.2866666666666667,0.026875
3EVWS64GJ39B25TD,i8g.8xlarge,i8g,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,2.7456,Hrs,0.0858,0.010725
3GCTAWXDKC3ZGKH9,c5ad.12xlarge,c5ad,us-east-1,US East (N. Virginia),Linux,Shared,48.0,96.0,2.064,Hrs,0.043,0.0215
3GDJF9KAAYBKCGG5,r7a.24xlarge,r7a,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,7.3032,Hrs,0.076075,0.009509375
3H63S5QV423QAHHQ,g3.16xlarge,g3,us-east-1,US East (N. Virginia),Linux,Shared,64.0,488.0,4.56,Hrs,0.07125,0.0093442622950819
3HSUEFTMXM6KT6VA,c6i.12xlarge,c6i,us-east-1,US East (N. Virginia),Linux,Shared,48.0,96.0,2.04,Hrs,0.0425,0.02125
3J8ZQE6B6HQXNM9B,u7in-32tb.224xlarge,u7in-32tb,us-east-1,US East (N. Virginia),Linux,Shared,896.0,32768.0,360.98695,Hrs,0.4028872209821428,0.0110164474487304
3KSZ5Q3MV5MXMV5K,c7gd.large,c7gd,us-east-1,US East (N. Virginia),Linux,Shared,2.0,4.0,0.0907,Hrs,0.04535,0.022675
3MU9PCTNYPMG82BS,d3.8xlarge,d3,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,3.99552,Hrs,0.12486,0.0156075
3N8QMR797HTZJABW,i4g.xlarge,i4g,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.30888,Hrs,0.07722,0.0096525
3NY3EX7YAET2WWYZ,t3a.nano,t3a,us-east-1,US East (N. Virginia),Linux,Shared,2.0,0.5,0.0047,Hrs,0.00235,0.0094
3R9V8K5XV4E6AK3K,m6a.large,m6a,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.0864,Hrs,0.0432,0.0108
3RUU5T58T7XAFAAF,cr1.8xlarge,cr1,us-east-1,US East (N. Virginia),Linux,Shared,32.0,244.0,3.5,Hrs,0.109375,0.0143442622950819
3T4GTZEYVW45FBPD,m7gd.8xlarge,m7gd,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.7086,Hrs,0.05339375,0.0133484375
3TGEA8QHRDPYH3TU,m6gd.metal,m6gd,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,2.8928,Hrs,0.0452,0.0113
3TRGMGVPRNJD66BZ,u-6tb1.56xlarge,u-6tb1,us-east-1,US East (N. Virginia),Linux,Shared,224.0,6144.0,46.40391,Hrs,0.2071603125,0.0075527197265625
3U53F5TK6GS3YXB4,g6e.4xlarge,g6e,us-east-1,US East (N. Virginia),Linux,Shared,16.0,128.0,3.00424,Hrs,0.187765,0.023470625
3UBRAYUTANTC9EWW,d3.xlarge,d3,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.499,Hrs,0.12475,0.01559375
3UJVEWT6H9RWC6GQ,z1d.large,z1d,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.186,Hrs,0.093,0.011625
3UP33R2RXCADSPSX,m4.4xlarge,m4,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.8,Hrs,0.05,0.0125
3VE9SBXA9XUBWGMX,r6idn.2xlarge,r6idn,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.78156,Hrs,0.097695,0.012211875
3Z628N3RSPWYUZ3V,m7gd.xlarge,m7gd,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.2136,Hrs,0.0534,0.01335
3ZS8VDD2K5QDQMSQ,c8g.16xlarge,c8g,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,2.55232,Hrs,0.03988,0.01994
3ZXYJSGAQKRQJ7BG,r5d.metal,r5d,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,6.912,Hrs,0.072,0.009
44394FJDBVAKGRCW,m8gd.16xlarge,m8gd,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,3.69024,Hrs,0.05766,0.014415
44BFC6CSKFS3KEJP,i3.4xlarge,i3,us-east-1,US East (N. Virginia),Linux,Shared,16.0,122.0,1.248,Hrs,0.078,0.0102295081967213
44BG498Y4VQ5GM28,a1.xlarge,a1,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.102,Hrs,0.0255,0.01275
453JP2VXRQKN3W78,m8g.4xlarge,m8g,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.71808,Hrs,0.04488,0.01122
4594CJSUXQVZXZD2,c7a.48xlarge,c7a,us-east-1,US East (N. Virginia),Linux,Shared,192.0,384.0,9.85344,Hrs,0.05132,0.02566
46DXTNY85E5KMXD5,i4i.32xlarge,i4i,us-east-1,US East (N. Virginia),Linux,Shared,128.0,1024.0,10.9824,Hrs,0.0858,0.010725
47GP959QAF69YPG5,m4.xlarge,m4,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.2,Hrs,0.05,0.0125
487A2QQZUXK5WYZA,m6idn.32xlarge,m6idn,us-east-1,US East (N. Virginia),Linux,Shared,128.0,512.0,10.18368,Hrs,0.07956,0.01989
48B9Y2JWPQCSGC8S,c6gn.12xlarge,c6gn,us-east-1,US East (N. Virginia),Linux,Shared,48.0,96.0,2.0736,Hrs,0.0431999999999999,0.0215999999999999
48VURD6MVAZ3M5JX,g2.2xlarge,g2,us-east-1,US East (N. Virginia),Linux,Shared,8.0,15.0,0.65,Hrs,0.08125,0.0433333333333333
48XU596PEGRABTR4,c5a.large,c5a,us-east-1,US East (N. Virginia),Linux,Shared,2.0,4.0,0.077,Hrs,0.0385,0.01925
4973CJDQUQAU888U,m5n.2xlarge,m5n,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.476,Hrs,0.0595,0.014875
49AHQSPQBFR247KY,g4ad.16xlarge,g4ad,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,3.468,Hrs,0.0541875,0.013546875
4C7N4APU9GEUZ6H6,c4.large,c4,us-east-1,US East (N. Virginia),Linux,Shared,2.0,3.75,0.1,Hrs,0.05,0.0266666666666666
4CAB8MPKACDAMEXK,g5g.xlarge,g5g,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.42,Hrs,0.105,0.0525
4E89BRZPRE7ZYAVP,i7ie.12xlarge,i7ie,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,6.2376,Hrs,0.1299499999999999,0.0162437499999999
4EJ6YKYP3U22GDYZ,c5.9xlarge,c5,us-east-1,US East (N. Virginia),Linux,Shared,36.0,72.0,1.53,Hrs,0.0425,0.02125
4FTG75FPGD5Q3AJ6,r5d.24xlarge,r5d,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,6.912,Hrs,0.072,0.009
4GPVZ6SUPWP82YHW,r6id.8xlarge,r6id,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,2.4192,Hrs,0.0756,0.00945
4GQWNPC9K2PZAY97,g5.4xlarge,g5,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,1.624,Hrs,0.1015,0.025375
4J62B76AXGGMHG57,c4.xlarge,c4,us-east-1,US East (N. Virginia),Linux,Shared,4.0,7.5,0.199,Hrs,0.04975,0.0265333333333333
4J86BQ2BRZZNPTC3,r6idn.large,r6idn,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.19539,Hrs,0.097695,0.012211875
4JC5TDVR4MFWANVE,r7g.xlarge,r7g,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.2142,Hrs,0.05355,0.00669375
4NUJYJRGQNN8CX5U,h1.4xlarge,h1,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.936,Hrs,0.0585,0.014625
4PMUBZD8SN3VX7GB,m5d.metal,m5d,us-east-1,US East (N. Virginia),Linux,Shared,96.0,384.0,5.424,Hrs,0.0565,0.014125
4PRZYBASK8ZQBHD4,r6i.xlarge,r6i,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.252,Hrs,0.063,0.007875
4QCDYF8UQFTZQR7D,c7gd.2xlarge,c7gd,us-east-1,US East (N. Virginia),Linux,Shared,8.0,16.0,0.3629,Hrs,0.0453625,0.02268125
4RFKHAV8PNU8SMZ2,c8gn.4xlarge,c8gn,us-east-1,US East (N. Virginia),Linux,Shared,16.0,32.0,0.948,Hrs,0.05925,0.029625
4SUK7KSTJYX7ZEBT,u7i-6tb.112xlarge,u7i-6tb,us-east-1,US East (N. Virginia),Linux,Shared,448.0,6144.0,62.79,Hrs,0.14015625,0.0102197265625
4T6WD7AD96WGSKDN,m7a.12xlarge,m7a,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,2.78208,Hrs,0.05796,0.01449
4TCUDNKW7PMPSUT2,r3.8xlarge,r3,us-east-1,US East (N. Virginia),Linux,Shared,32.0,244.0,2.66,Hrs,0.083125,0.0109016393442622
4TFFGXJMCK23ZSWR,c7i.large,c7i,us-east-1,US East (N. Virginia),Linux,Shared,2.0,4.0,0.08925,Hrs,0.044625,0.0223125
4TXGUXB4BND6PAPD,m6gd.4xlarge,m6gd,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.7232,Hrs,0.0452,0.0113
4UQPTQNA6W2TZ4Q8,c7a.16xlarge,c7a,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,3.28448,Hrs,0.05132,0.02566
4W55HJV9VC4VWG8P,r7g.2xlarge,r7g,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.4284,Hrs,0.05355,0.00669375
4WTEYFG5XKNDZH8F,c7gn.2xlarge,c7gn,us-east-1,US East (N. Virginia),Linux,Shared,8.0,16.0,0.4992,Hrs,0.0624,0.0312
53FGP9QRJKUHKG3K,x2gd.4xlarge,x2gd,us-east-1,US East (N. Virginia),Linux,Shared,16.0,256.0,1.336,Hrs,0.0835,0.00521875
54GGNR2SSBUSBTFW,r8gd.24xlarge,r8gd,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,7.05408,Hrs,0.07348,0.009185
55FVVX8FD9XZU682,m5zn.6xlarge,m5zn,us-east-1,US East (N. Virginia),Linux,Shared,24.0,96.0,1.982,Hrs,0.0825833333333333,0.0206458333333333
55V29JWEWZH9Z2GH,r5dn.24xlarge,r5dn,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,8.016,Hrs,0.0835,0.0104375
58BF8QBGDCNBTKRS,c8gd.xlarge,c8gd,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.19596,Hrs,0.04899,0.024495
58HUPRT96M5H8VUW,p2.xlarge,p2,us-east-1,US East (N. Virginia),Linux,Shared,4.0,61.0,0.9,Hrs,0.225,0.0147540983606557
59FMQRRWRM5Q5MUC,m7a.2xlarge,m7a,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.46368,Hrs,0.05796,0.01449
59FWB4ACQ8HKXWPW,i8g.xlarge,i8g,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.3432,Hrs,0.0858,0.010725
5AMUEYGK9W99CJHJ,c6id.12xlarge,c6id,us-east-1,US East (N. Virginia),Linux,Shared,48.0,96.0,2.4192,Hrs,0.0504,0.0252
5B2BCNUG3USGJJUW,m6a.8xlarge,m6a,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.3824,Hrs,0.0432,0.0108
5CGVGPZT9YPF87SK,hpc7g.4xlarge,hpc7g,us-east-1,US East (N. Virginia),Linux,Shared,16.0,128.0,1.6832,Hrs,0.1052,0.01315
5D34V874P5XR3YXR,c7a.xlarge,c7a,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.20528,Hrs,0.05132,0.02566
5EES6SXQYDY6KCHJ,u7in-16tb.224xlarge,u7in-16tb,us-east-1,US East (N. Virginia),Linux,Shared,896.0,16384.0,180.47558,Hrs,0.2014236383928571,0.0110153552246093
5G4TA8Z4MUKE6MJB,m5.xlarge,m5,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.192,Hrs,0.048,0.012
5GRYRXZ4H2TXBSTD,t4g.2xlarge,t4g,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.2688,Hrs,0.0336,0.0084
5GV5XQ2VR6SKMYZZ,c8g.8xlarge,c8g,us-east-1,US East (N. Virginia),Linux,Shared,32.0,64.0,1.27616,Hrs,0.03988,0.01994
5GVBW2U32NDUQ38C,r8gd.8xlarge,r8gd,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,2.35136,Hrs,0.07348,0.009185
5GW62R2D59XDCWMA,m7i-flex.4xlarge,m7i-flex,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.76608,Hrs,0.04788,0.01197
5JA87VPB7FUPYZEX,r6a.8xlarge,r6a,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,1.8144,Hrs,0.0567,0.0070875
5K24B5QX5P5RHZ5Q,d3en.2xlarge,d3en,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,1.051,Hrs,0.131375,0.03284375
5KHB4S5E8M74C6ES,i2.xlarge,i2,us-east-1,US East (N. Virginia),Linux,Shared,4.0,30.5,0.853,Hrs,0.21325,0.027967213114754
5KJ3XQYQV22AGKZ5,m7g.16xlarge,m7g,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,2.6112,Hrs,0.0408,0.0102
5MKEB44RKEHT98M8,c6gn.16xlarge,c6gn,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,2.7648,Hrs,0.0432,0.0216
5MYVTAM6FR4WYKUD,r5n.2xlarge,r5n,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.596,Hrs,0.0745,0.0093125
5PW3C9RK9CP9YK8Z,im4gn.2xlarge,im4gn,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.72758,Hrs,0.0909475,0.022736875
5Q7AP3RH7KTVUNCJ,p5.48xlarge,p5,us-east-1,US East (N. Virginia),Linux,Shared,192.0,2048.0,0.0,Hrs,0.0,0.0
5SEHB4QTDFZ8HQK8,g3s.xlarge,g3s,us-east-1,US East (N. Virginia),Linux,Shared,4.0,30.5,0.75,Hrs,0.1875,0.0245901639344262
5UQP6D2QSYB8U3SC,r5dn.12xlarge,r5dn,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,4.008,Hrs,0.0835,0.0104375
5X8UCMYMBX4P4WYJ,r8g.metal-48xl,r8g,us-east-1,US East (N. Virginia),Linux,Shared,192.0,1536.0,11.31072,Hrs,0.05891,0.00736375
5XNK75YHGW5FJNRH,g6.24xlarge,g6,us-east-1,US East (N. Virginia),Linux,Shared,96.0,384.0,6.6752,Hrs,0.0695333333333333,0.0173833333333333
